inventory_id,warehouse_id,product_id,stock_qty,reorder_point,last_restocked_at
1529,8,295,110,45,2024-01-28 08:03:47+00:00
1530,8,300,155,42,2023-01-24 07:33:49+00:00
1531,8,301,203,6,2023-01-04 17:14:02+00:00
1532,8,305,61,53,2024-09-19 06:15:26+00:00
1533,8,306,212,22,2025-08-07 11:20:45+00:00
1534,8,307,192,48,2025-07-19 06:29:28+00:00
1535,8,309,43,26,2022-11-26 09:31:47+00:00
1536,8,310,145,34,2024-06-28 11:22:55+00:00
1537,8,313,233,44,2023-01-23 11:21:06+00:00
1538,8,314,179,25,2025-03-03 00:15:08+00:00
1539,8,315,51,25,2023-12-13 09:47:20+00:00
1540,8,316,210,62,2023-08-09 16:17:50+00:00
1541,8,323,76,33,2023-02-21 18:02:17+00:00
1542,8,324,34,54,2023-07-05 00:48:58+00:00
1543,8,326,49,48,2023-12-17 13:42:31+00:00
1544,8,327,202,15,2023-03-08 11:17:16+00:00
1545,8,329,72,45,2023-05-06 17:45:09+00:00
1546,8,331,207,27,2022-11-05 15:02:15+00:00
1547,8,334,62,40,2024-04-14 09:55:25+00:00
1548,8,337,201,18,2023-03-09 23:06:30+00:00
1549,8,340,77,52,2022-10-28 04:16:57+00:00
1550,8,347,137,22,2024-10-17 22:57:13+00:00
1551,8,348,125,42,2025-03-31 03:50:25+00:00
1552,8,351,186,39,2024-01-06 12:32:28+00:00
1553,8,353,124,9,2023-05-24 14:38:56+00:00
1554,8,356,157,42,2025-04-26 03:17:07+00:00
1555,8,361,137,35,2025-03-03 09:44:52+00:00
1556,8,364,132,49,2022-09-24 20:54:17+00:00
1557,8,365,102,16,2025-04-24 02:10:14+00:00
1558,8,367,179,29,2023-04-16 04:41:56+00:00
1559,8,371,107,41,2025-03-31 12:54:56+00:00
1560,8,379,109,33,2023-06-06 18:21:11+00:00
1561,8,380,57,54,2023-08-10 11:49:11+00:00
1562,8,381,44,54,2024-08-24 11:46:04+00:00
1563,8,385,48,24,2023-02-23 20:32:16+00:00
1564,8,386,99,48,2024-12-08 17:20:35+00:00
1565,8,387,136,27,2023-06-27 14:39:06+00:00
1566,8,390,49,49,2023-12-27 09:18:11+00:00
1567,8,391,126,41,2022-09-14 05:15:45+00:00
1568,8,395,113,27,2025-02-15 14:56:18+00:00
1569,8,399,164,39,2024-05-24 17:28:14+00:00
1570,8,401,193,37,2025-08-12 22:03:38+00:00
1571,8,405,39,46,2023-04-10 18:21:17+00:00
1572,8,410,127,31,2023-12-31 12:49:30+00:00
1573,8,418,71,21,2024-06-14 06:48:40+00:00
1574,8,421,134,25,2023-09-23 15:23:24+00:00
1575,8,422,139,43,2023-09-10 20:33:18+00:00
1576,8,427,123,20,2025-03-22 22:11:50+00:00
1577,8,428,150,40,2025-07-10 16:09:38+00:00
1578,8,429,109,6,2023-07-06 18:24:35+00:00
1579,8,430,50,46,2023-12-03 12:48:21+00:00
1580,8,431,108,7,2024-07-07 12:37:24+00:00
1581,8,435,113,35,2024-06-19 08:05:43+00:00
1582,8,440,162,41,2025-09-07 19:51:12+00:00
1583,8,446,146,23,2024-12-02 18:23:22+00:00
1584,8,448,23,25,2024-07-14 07:09:25+00:00
1585,8,449,206,11,2024-08-28 21:33:06+00:00
1586,8,451,177,12,2023-12-12 09:55:55+00:00
1587,8,456,45,36,2025-02-24 06:57:52+00:00
1588,8,459,74,30,2024-08-09 15:44:05+00:00
1589,8,462,54,36,2023-05-15 20:53:01+00:00
1590,8,470,174,12,2023-08-06 15:44:00+00:00
1591,8,473,155,40,2023-12-27 06:23:26+00:00
1592,8,476,170,9,2023-05-16 06:16:50+00:00
1593,8,478,176,17,2023-02-20 07:23:41+00:00
1594,8,480,107,27,2023-10-06 06:17:40+00:00
1595,8,482,61,21,2025-08-13 04:56:08+00:00
1596,8,483,78,36,2023-11-21 04:26:21+00:00
1597,8,492,166,29,2024-03-19 07:36:40+00:00
1598,8,495,169,36,2023-12-16 06:35:26+00:00
1599,8,497,191,14,2024-02-29 01:48:17+00:00
1600,8,500,131,33,2025-01-13 17:58:15+00:00
1601,9,2,130,39,2023-06-04 02:07:50+00:00
1602,9,9,170,36,2023-05-02 05:51:59+00:00
1603,9,11,153,30,2024-05-07 01:04:53+00:00
1604,9,13,113,24,2023-08-25 15:41:50+00:00
1605,9,15,186,46,2022-10-27 15:07:05+00:00
1606,9,18,198,27,2022-10-14 03:42:55+00:00
1607,9,22,111,71,2025-03-04 07:49:14+00:00
1608,9,23,186,12,2024-05-29 00:38:20+00:00
1609,9,24,166,39,2024-09-01 22:40:52+00:00
1610,9,30,101,30,2023-01-04 13:30:50+00:00
1611,9,33,71,26,2024-07-03 10:54:42+00:00
1612,9,41,76,16,2024-07-13 02:10:37+00:00
1613,9,43,99,21,2023-02-02 12:44:56+00:00
1614,9,44,164,49,2023-10-05 15:27:07+00:00
1615,9,45,112,29,2023-10-25 01:21:07+00:00
1616,9,50,160,32,2023-03-21 00:42:40+00:00
1617,9,51,242,15,2023-10-25 18:08:43+00:00
1618,9,52,27,17,2022-10-18 16:10:03+00:00
1619,9,53,150,45,2025-06-03 17:52:31+00:00
1620,9,54,93,34,2025-08-25 13:11:42+00:00
1621,9,61,104,41,2023-04-30 15:38:02+00:00
1622,9,62,243,9,2023-11-03 11:15:20+00:00
1623,9,65,255,50,2025-04-24 10:50:29+00:00
1624,9,67,104,41,2022-10-11 09:08:19+00:00
1625,9,68,121,41,2024-11-11 10:51:17+00:00
1626,9,69,151,46,2024-01-08 16:40:22+00:00
1627,9,70,62,43,2025-08-05 08:21:01+00:00
1628,9,75,83,30,2023-06-22 13:03:05+00:00
1629,9,76,170,27,2025-01-06 08:37:09+00:00
1630,9,77,141,39,2025-08-08 02:29:57+00:00
1631,9,90,129,16,2024-02-01 12:18:14+00:00
1632,9,91,152,37,2025-05-12 05:28:36+00:00
1633,9,93,257,19,2024-05-03 11:51:46+00:00
1634,9,97,187,28,2023-01-21 11:59:01+00:00
1635,9,98,105,60,2024-05-18 03:26:45+00:00
1636,9,99,116,46,2023-08-22 00:57:31+00:00
1637,9,101,131,21,2023-02-11 01:38:21+00:00
1638,9,102,111,28,2024-06-24 00:21:45+00:00
1639,9,103,110,62,2023-03-12 19:12:24+00:00
1640,9,105,152,8,2024-12-16 01:19:31+00:00
1641,9,107,237,40,2025-08-23 11:01:09+00:00
1642,9,108,178,58,2022-11-13 20:21:01+00:00
1643,9,112,75,39,2024-05-28 11:56:07+00:00
1644,9,115,116,29,2023-11-13 00:03:33+00:00
1645,9,119,106,36,2024-09-01 21:21:27+00:00
1646,9,121,194,46,2023-11-01 20:39:14+00:00
1647,9,122,142,53,2025-08-01 00:51:20+00:00
1648,9,125,24,35,2024-09-15 18:07:15+00:00
1649,9,126,146,39,2025-07-01 11:42:14+00:00
1650,9,127,210,37,2024-07-15 03:30:13+00:00
1651,9,129,207,32,2024-11-08 13:52:10+00:00
1652,9,130,167,36,2024-02-22 12:25:40+00:00
1653,9,133,110,42,2024-10-24 06:51:38+00:00
1654,9,135,160,21,2023-03-25 04:33:32+00:00
1655,9,139,182,31,2024-10-05 15:47:22+00:00
1656,9,141,131,15,2024-12-13 04:21:15+00:00
1657,9,153,124,6,2024-09-18 10:27:42+00:00
1658,9,155,177,23,2023-12-24 10:29:24+00:00
1659,9,156,99,32,2023-06-20 02:24:17+00:00
1660,9,157,45,35,2025-06-01 11:27:52+00:00
1661,9,163,52,32,2024-04-13 03:33:27+00:00
1662,9,169,177,54,2023-10-26 18:48:18+00:00
1663,9,172,211,31,2024-03-01 01:43:50+00:00
1664,9,173,68,42,2023-09-03 20:27:23+00:00
1665,9,174,219,22,2022-10-24 14:13:07+00:00
1666,9,176,207,33,2024-12-01 03:16:15+00:00
1667,9,177,42,36,2024-03-13 22:18:39+00:00
1668,9,179,238,45,2023-04-05 02:39:10+00:00
1669,9,180,189,41,2025-03-05 03:41:46+00:00
1670,9,186,24,10,2024-01-10 15:06:14+00:00
1671,9,188,61,29,2024-04-17 07:27:11+00:00
1672,9,192,64,22,2023-09-30 19:25:38+00:00
1673,9,193,172,57,2025-05-20 20:22:50+00:00
1674,9,197,23,19,2025-01-19 15:36:55+00:00
1675,9,204,119,32,2024-10-07 15:51:49+00:00
1676,9,208,26,79,2022-09-23 00:27:34+00:00
1677,9,211,167,40,2023-04-12 03:50:25+00:00
1678,9,212,9,39,2023-10-11 11:37:48+00:00
1679,9,215,54,42,2023-12-23 06:29:43+00:00
1680,9,216,143,35,2025-01-11 10:16:43+00:00
1681,9,218,151,26,2023-09-10 14:54:39+00:00
1682,9,219,135,11,2025-02-14 20:47:45+00:00
1683,9,223,169,32,2023-11-15 06:52:11+00:00
1684,9,225,277,36,2025-03-15 05:23:56+00:00
1685,9,229,26,58,2025-03-19 16:59:16+00:00
1686,9,236,81,18,2024-08-22 18:02:15+00:00
1687,9,237,122,54,2024-03-06 05:15:04+00:00
1688,9,241,242,29,2022-10-17 13:53:05+00:00
1689,9,242,138,38,2025-01-24 14:45:55+00:00
1690,9,244,85,27,2024-05-01 09:07:26+00:00
1691,9,246,116,34,2023-01-07 02:10:40+00:00
1692,9,249,189,5,2023-05-04 16:04:04+00:00
1693,9,250,153,40,2025-06-15 09:27:59+00:00
1694,9,251,207,29,2025-08-02 17:55:47+00:00
1695,9,252,102,36,2024-11-18 22:12:57+00:00
1696,9,253,90,26,2024-08-28 01:54:12+00:00
1697,9,254,84,24,2025-01-29 14:18:04+00:00
1698,9,256,62,25,2023-05-26 17:44:28+00:00
1699,9,258,77,23,2024-01-13 07:46:02+00:00
1700,9,260,43,49,2023-03-04 03:03:19+00:00
1701,9,261,143,34,2024-09-04 01:54:18+00:00
1702,9,263,59,44,2024-12-05 14:55:29+00:00
1703,9,265,109,33,2024-05-05 09:58:45+00:00
1704,9,266,129,33,2025-03-13 13:56:32+00:00
1705,9,269,183,22,2023-02-16 21:33:00+00:00
1706,9,270,84,37,2025-01-11 15:51:33+00:00
1707,9,271,111,43,2025-02-21 02:31:15+00:00
1708,9,275,179,55,2023-11-19 10:36:28+00:00
1709,9,277,181,30,2025-02-20 00:46:39+00:00
1710,9,280,114,29,2023-04-29 05:54:57+00:00
1711,9,287,193,31,2024-11-15 21:23:11+00:00
1712,9,288,73,19,2024-12-27 08:57:15+00:00
1713,9,290,169,21,2024-10-29 12:04:35+00:00
1714,9,297,44,45,2025-06-11 07:54:14+00:00
1715,9,298,144,46,2022-10-23 01:22:14+00:00
1716,9,299,184,42,2025-05-18 09:20:38+00:00
1717,9,300,148,35,2022-09-18 10:18:49+00:00
1718,9,305,77,6,2023-09-10 15:10:31+00:00
1719,9,308,7,40,2023-08-28 11:52:02+00:00
1720,9,311,173,35,2025-04-17 07:14:59+00:00
1721,9,312,79,44,2024-08-05 19:01:56+00:00
1722,9,319,123,35,2025-06-18 13:53:29+00:00
1723,9,321,103,17,2024-09-04 11:33:29+00:00
1724,9,324,64,40,2025-03-08 02:33:09+00:00
1725,9,329,222,61,2025-02-10 18:43:37+00:00
1726,9,330,114,41,2023-03-18 18:14:45+00:00
1727,9,331,120,37,2025-09-06 04:38:08+00:00
1728,9,333,150,48,2025-08-18 20:50:42+00:00
1729,9,336,57,61,2024-10-31 10:09:50+00:00
1730,9,339,118,20,2024-11-07 03:29:27+00:00
1731,9,341,264,21,2023-06-16 13:26:11+00:00
1732,9,342,123,24,2025-08-30 05:18:14+00:00
1733,9,343,196,14,2023-12-26 15:21:44+00:00
1734,9,347,146,11,2022-12-16 22:58:21+00:00
1735,9,348,219,66,2024-12-24 19:14:22+00:00
1736,9,349,177,23,2024-12-18 16:13:45+00:00
1737,9,351,195,68,2022-09-21 08:15:54+00:00
1738,9,353,141,29,2022-12-11 15:29:29+00:00
1739,9,354,214,15,2024-11-07 21:56:24+00:00
1740,9,359,108,34,2023-06-17 09:10:55+00:00
1741,9,361,133,51,2022-12-02 23:33:01+00:00
1742,9,365,116,18,2023-01-21 23:40:30+00:00
1743,9,366,41,33,2023-06-12 07:49:10+00:00
1744,9,368,153,49,2023-03-07 17:40:22+00:00
1745,9,371,162,14,2023-03-13 15:54:27+00:00
1746,9,372,159,25,2023-09-29 13:29:40+00:00
1747,9,374,203,30,2024-06-20 10:39:20+00:00
1748,9,375,108,26,2024-12-29 13:57:39+00:00
1749,9,376,184,33,2024-12-24 15:02:52+00:00
1750,9,378,290,52,2024-07-08 04:49:09+00:00
1751,9,380,55,34,2024-06-11 07:36:19+00:00
1752,9,384,188,47,2024-02-26 06:37:54+00:00
1753,9,392,162,38,2022-09-23 10:54:52+00:00
1754,9,395,33,12,2023-07-04 17:21:13+00:00
1755,9,396,174,25,2024-09-26 13:04:23+00:00
1756,9,397,127,44,2024-02-01 09:37:00+00:00
1757,9,398,12,6,2023-01-28 16:55:05+00:00
1758,9,399,158,26,2022-11-04 22:29:40+00:00
1759,9,401,105,52,2022-12-13 02:49:11+00:00
1760,9,403,109,34,2023-08-14 21:14:32+00:00
1761,9,405,143,9,2025-01-24 07:35:31+00:00
1762,9,406,230,41,2023-09-16 08:59:32+00:00
1763,9,407,93,52,2025-01-21 07:56:52+00:00
1764,9,408,69,24,2023-11-04 06:44:05+00:00
1765,9,412,51,31,2025-07-23 16:29:46+00:00
1766,9,415,80,39,2025-05-02 12:09:40+00:00
1767,9,417,85,39,2023-12-06 05:34:26+00:00
1768,9,421,151,40,2025-02-07 21:58:07+00:00
1769,9,423,147,36,2023-05-25 14:51:15+00:00
1770,9,424,75,5,2024-04-07 14:35:58+00:00
1771,9,425,146,13,2022-09-12 06:19:29+00:00
1772,9,426,145,34,2023-09-01 00:11:29+00:00
1773,9,428,122,35,2023-07-18 15:51:52+00:00
1774,9,430,159,20,2025-08-02 09:00:55+00:00
1775,9,432,144,51,2024-01-13 05:36:17+00:00
1776,9,433,172,51,2025-05-30 15:38:09+00:00
1777,9,436,108,33,2022-09-21 18:04:00+00:00
1778,9,439,237,42,2023-10-17 00:09:38+00:00
1779,9,441,140,50,2024-04-05 08:41:03+00:00
1780,9,444,72,33,2025-04-02 21:25:45+00:00
1781,9,445,151,34,2023-02-12 12:25:09+00:00
1782,9,447,215,41,2024-09-08 20:09:45+00:00
1783,9,448,178,22,2024-02-23 13:56:46+00:00
1784,9,451,124,34,2023-01-11 19:24:47+00:00
1785,9,454,156,42,2024-04-13 11:14:29+00:00
1786,9,455,125,43,2024-07-28 00:28:55+00:00
1787,9,462,250,35,2025-05-14 02:26:53+00:00
1788,9,468,86,53,2023-03-24 07:46:20+00:00
1789,9,471,214,37,2023-05-20 15:53:21+00:00
1790,9,473,183,5,2024-08-09 22:17:59+00:00
1791,9,474,153,32,2024-12-12 01:51:22+00:00
1792,9,479,257,38,2024-09-16 19:35:42+00:00
1793,9,482,235,32,2025-07-15 17:29:17+00:00
1794,9,483,109,27,2023-11-22 21:38:21+00:00
1795,9,484,55,26,2024-03-18 04:50:31+00:00
1796,9,487,191,12,2025-02-04 11:48:53+00:00
1797,9,488,131,51,2025-04-08 18:19:08+00:00
1798,9,491,141,43,2025-01-31 04:49:00+00:00
1799,9,493,146,43,2023-03-24 15:42:14+00:00
1800,9,498,11,57,2023-04-02 08:05:53+00:00
1801,10,1,147,27,2025-08-25 03:56:20+00:00
1802,10,3,108,33,2024-07-14 21:03:38+00:00
1803,10,5,166,17,2024-05-21 06:37:48+00:00
1804,10,7,51,15,2023-10-16 20:59:30+00:00
1805,10,8,180,21,2024-05-26 11:34:30+00:00
1806,10,9,134,18,2023-07-12 23:40:00+00:00
1807,10,10,122,28,2025-02-04 07:09:01+00:00
1808,10,11,82,52,2022-12-17 23:30:39+00:00
1809,10,13,132,21,2025-03-13 21:19:33+00:00
1810,10,14,269,21,2025-07-05 03:37:40+00:00
1811,10,19,57,10,2024-12-26 17:08:08+00:00
1812,10,30,223,38,2023-05-01 09:50:11+00:00
1813,10,31,147,51,2023-10-02 02:16:49+00:00
1814,10,34,134,46,2023-10-14 18:04:53+00:00
1815,10,35,227,39,2024-09-21 11:51:26+00:00
1816,10,37,175,38,2023-01-26 23:29:13+00:00
1817,10,38,136,56,2024-06-19 14:49:24+00:00
1818,10,43,162,39,2023-12-31 16:17:34+00:00
1819,10,47,15,22,2023-08-20 17:35:40+00:00
1820,10,48,86,35,2024-12-22 23:42:08+00:00
1821,10,49,150,38,2024-12-13 21:45:25+00:00
1822,10,50,118,40,2024-10-14 22:09:10+00:00
1823,10,52,149,49,2023-08-22 10:27:07+00:00
1824,10,54,22,50,2022-12-22 22:27:10+00:00
1825,10,56,244,52,2024-04-27 07:43:20+00:00
1826,10,58,102,22,2024-03-18 08:55:14+00:00
1827,10,61,124,55,2024-11-11 22:07:47+00:00
1828,10,62,144,5,2023-12-16 21:13:25+00:00
1829,10,65,79,38,2025-09-03 17:48:59+00:00
1830,10,66,269,11,2023-01-16 12:17:07+00:00
1831,10,71,89,35,2022-12-22 01:42:26+00:00
1832,10,73,145,48,2023-02-23 14:41:54+00:00
1833,10,74,31,36,2023-11-24 03:14:28+00:00
1834,10,81,86,47,2024-08-16 18:13:33+00:00
1835,10,82,148,51,2023-07-27 13:39:36+00:00
1836,10,84,52,18,2025-08-06 04:28:30+00:00
1837,10,85,82,27,2024-01-09 00:31:43+00:00
1838,10,90,82,16,2025-01-15 03:03:16+00:00
1839,10,91,89,10,2025-01-14 04:11:49+00:00
1840,10,93,183,27,2023-07-20 06:34:06+00:00
1841,10,95,48,37,2024-03-25 10:11:01+00:00
1842,10,96,27,40,2023-05-10 04:51:18+00:00
1843,10,97,102,60,2023-05-21 01:02:44+00:00
1844,10,99,156,23,2022-09-19 02:45:02+00:00
1845,10,102,177,36,2024-02-17 02:15:36+00:00
1846,10,104,163,21,2024-11-22 14:24:48+00:00
1847,10,105,96,27,2024-07-06 13:09:04+00:00
1848,10,108,200,18,2024-07-12 04:46:03+00:00
1849,10,114,144,32,2023-07-01 00:05:16+00:00
1850,10,115,40,26,2023-11-25 18:16:59+00:00
1851,10,116,155,31,2024-06-17 00:12:53+00:00
1852,10,117,112,33,2022-09-19 21:36:37+00:00
1853,10,120,128,39,2025-02-28 16:11:32+00:00
1854,10,121,118,12,2025-03-28 01:24:17+00:00
1855,10,122,110,35,2024-05-04 16:01:27+00:00
1856,10,124,221,19,2023-10-13 09:21:19+00:00
1857,10,127,216,26,2023-04-26 15:09:47+00:00
1858,10,128,218,6,2024-10-11 19:09:52+00:00
1859,10,135,105,10,2025-06-09 07:23:07+00:00
1860,10,137,35,27,2024-06-22 03:11:19+00:00
1861,10,138,150,22,2023-03-23 05:02:44+00:00
1862,10,148,136,21,2023-01-21 05:22:39+00:00
1863,10,154,218,25,2025-04-14 13:25:21+00:00
1864,10,156,239,61,2023-05-17 19:52:40+00:00
1865,10,157,67,42,2023-12-31 11:26:41+00:00
1866,10,161,94,56,2024-03-17 20:17:49+00:00
1867,10,165,141,61,2022-11-29 19:37:22+00:00
1868,10,166,110,29,2022-11-25 09:06:55+00:00
1869,10,167,75,36,2023-01-20 03:09:47+00:00
1870,10,169,146,35,2023-12-17 06:41:25+00:00
1871,10,170,139,45,2022-12-21 23:39:50+00:00
1872,10,175,117,24,2024-09-22 12:03:16+00:00
1873,10,177,61,25,2023-01-03 13:52:27+00:00
1874,10,178,101,49,2023-10-17 10:14:02+00:00
1875,10,179,176,23,2023-02-11 22:15:29+00:00
1876,10,183,158,20,2025-03-16 08:53:03+00:00
1877,10,184,172,10,2023-09-19 07:55:41+00:00
1878,10,190,181,31,2023-05-18 13:13:44+00:00
1879,10,191,137,32,2025-08-29 01:43:07+00:00
1880,10,194,59,36,2023-08-15 05:00:15+00:00
1881,10,195,123,45,2023-07-12 02:11:22+00:00
1882,10,200,160,52,2022-10-10 23:16:31+00:00
1883,10,201,156,17,2024-05-14 08:18:56+00:00
1884,10,203,169,16,2024-11-20 15:12:30+00:00
1885,10,206,80,35,2025-04-25 20:54:17+00:00
1886,10,207,73,28,2023-05-10 18:06:12+00:00
1887,10,212,183,25,2023-08-01 13:58:06+00:00
1888,10,213,69,15,2024-02-22 14:32:08+00:00
1889,10,214,292,27,2024-06-10 12:52:05+00:00
1890,10,216,125,35,2022-12-16 21:10:01+00:00
1891,10,217,190,26,2024-07-05 13:25:49+00:00
1892,10,222,69,28,2025-04-08 11:07:44+00:00
1893,10,223,77,13,2024-04-02 23:42:43+00:00
1894,10,224,11,35,2025-02-15 09:06:46+00:00
1895,10,225,98,55,2024-06-06 12:40:51+00:00
1896,10,227,92,29,2023-01-04 08:51:48+00:00
1897,10,229,196,9,2024-11-04 12:42:57+00:00
1898,10,230,170,22,2024-10-08 20:30:06+00:00
1899,10,232,55,40,2022-11-25 16:44:08+00:00
1900,10,237,131,17,2022-12-30 06:03:54+00:00
1901,10,238,138,57,2025-01-31 09:51:40+00:00
1902,10,240,172,36,2024-05-16 14:29:33+00:00
1903,10,242,90,33,2024-02-04 00:53:32+00:00
1904,10,244,152,31,2025-05-28 06:30:34+00:00
1905,10,246,151,49,2024-10-06 05:16:02+00:00
1906,10,253,35,37,2022-10-26 16:04:02+00:00
1907,10,254,154,30,2023-01-19 21:44:07+00:00
1908,10,255,85,57,2023-10-04 06:53:47+00:00
1909,10,257,118,33,2025-05-26 08:03:58+00:00
1910,10,258,91,30,2024-05-25 09:51:22+00:00
1911,10,265,105,33,2024-10-24 06:24:41+00:00
1912,10,266,34,10,2025-01-19 01:50:26+00:00
1913,10,267,86,29,2024-06-22 11:45:00+00:00
1914,10,269,89,45,2023-12-05 11:55:27+00:00
1915,10,270,121,45,2023-07-26 02:46:03+00:00
1916,10,272,137,8,2024-02-14 09:35:43+00:00
1917,10,273,151,56,2022-12-24 00:39:42+00:00
1918,10,275,132,33,2025-03-22 11:34:04+00:00
1919,10,276,54,38,2024-06-08 21:31:00+00:00
1920,10,278,61,8,2024-05-30 04:38:14+00:00
1921,10,282,137,47,2025-03-16 17:39:43+00:00
1922,10,286,106,32,2023-07-06 13:57:00+00:00
1923,10,288,83,58,2025-06-30 13:43:28+00:00
1924,10,291,146,29,2022-11-02 01:05:31+00:00
1925,10,293,105,36,2023-03-10 07:40:47+00:00
1926,10,297,188,26,2023-11-08 19:40:01+00:00
1927,10,298,70,39,2023-06-12 00:55:57+00:00
1928,10,301,115,12,2024-05-14 06:13:34+00:00
1929,10,306,115,29,2025-06-04 08:30:16+00:00
1930,10,308,98,36,2024-12-28 18:25:45+00:00
1931,10,312,137,59,2023-01-14 05:13:25+00:00
1932,10,313,160,47,2025-01-09 03:48:38+00:00
1933,10,314,96,34,2024-12-16 22:14:02+00:00
1934,10,318,83,24,2025-08-17 21:39:05+00:00
1935,10,319,172,66,2024-03-21 15:51:07+00:00
1936,10,322,164,40,2025-01-23 01:25:15+00:00
1937,10,323,154,46,2024-05-07 15:13:47+00:00
1938,10,324,118,33,2025-08-27 03:13:06+00:00
1939,10,326,160,58,2023-04-30 14:07:56+00:00
1940,10,327,127,9,2025-01-18 00:49:05+00:00
1941,10,333,169,37,2025-05-30 00:22:00+00:00
1942,10,334,76,22,2024-01-26 06:21:44+00:00
1943,10,339,75,23,2023-07-26 15:00:16+00:00
1944,10,342,110,42,2023-01-06 23:12:52+00:00
1945,10,343,119,19,2024-05-08 00:11:22+00:00
1946,10,345,98,35,2025-05-13 09:18:21+00:00
1947,10,347,158,38,2023-02-02 15:59:32+00:00
1948,10,348,173,6,2023-04-26 02:38:31+00:00
1949,10,351,135,38,2023-11-20 16:04:54+00:00
1950,10,352,67,37,2024-11-04 22:30:26+00:00
1951,10,354,92,16,2024-03-23 08:09:32+00:00
1952,10,355,46,42,2022-11-23 12:33:34+00:00
1953,10,359,158,50,2025-03-03 06:42:10+00:00
1954,10,360,168,41,2024-12-15 13:36:28+00:00
1955,10,363,60,31,2024-06-08 10:23:46+00:00
1956,10,374,107,64,2022-11-20 04:57:15+00:00
1957,10,375,72,15,2024-04-07 02:28:13+00:00
1958,10,379,64,49,2023-08-10 04:53:58+00:00
1959,10,382,86,45,2025-07-19 22:29:50+00:00
1960,10,383,93,50,2024-01-03 08:14:22+00:00
1961,10,385,32,28,2024-03-19 18:54:04+00:00
1962,10,387,159,31,2023-07-27 08:49:44+00:00
1963,10,389,71,56,2025-03-10 19:04:31+00:00
1964,10,398,40,22,2025-02-09 00:48:27+00:00
1965,10,402,191,60,2024-03-31 22:54:34+00:00
1966,10,404,124,16,2022-12-12 13:10:38+00:00
1967,10,408,48,22,2023-04-30 12:36:27+00:00
1968,10,409,118,54,2023-09-19 06:37:23+00:00
1969,10,410,178,49,2025-05-22 12:59:54+00:00
1970,10,414,95,45,2023-11-20 08:46:59+00:00
1971,10,415,172,47,2025-07-31 14:10:24+00:00
1972,10,417,123,28,2023-09-07 05:23:04+00:00
1973,10,418,190,58,2025-03-14 09:36:17+00:00
1974,10,419,111,40,2023-07-21 16:41:35+00:00
1975,10,424,189,57,2022-11-18 22:37:18+00:00
1976,10,427,229,35,2023-02-26 14:27:55+00:00
1977,10,437,200,17,2024-11-11 22:57:01+00:00
1978,10,438,15,28,2025-03-10 15:24:04+00:00
1979,10,443,146,12,2024-08-10 20:28:53+00:00
1980,10,445,116,37,2025-03-13 06:04:45+00:00
1981,10,455,123,39,2023-05-19 08:18:03+00:00
1982,10,456,191,31,2024-08-31 16:20:16+00:00
1983,10,458,97,43,2025-08-24 00:39:53+00:00
1984,10,461,188,28,2023-03-21 01:13:30+00:00
1985,10,466,206,46,2023-11-07 03:23:15+00:00
1986,10,467,102,34,2024-11-07 12:19:56+00:00
1987,10,468,78,45,2024-06-23 02:24:00+00:00
1988,10,471,131,64,2025-04-07 16:09:18+00:00
1989,10,472,37,17,2023-09-02 12:40:14+00:00
1990,10,473,94,42,2024-09-19 15:21:51+00:00
1991,10,476,103,24,2024-11-19 13:09:14+00:00
1992,10,478,150,28,2024-04-03 18:54:39+00:00
1993,10,479,139,48,2024-06-11 12:11:11+00:00
1994,10,482,182,11,2023-05-02 07:20:28+00:00
1995,10,484,81,41,2024-05-29 02:45:12+00:00
1996,10,492,114,23,2022-12-22 09:17:18+00:00
1997,10,495,160,36,2025-04-25 06:04:57+00:00
1998,10,496,152,48,2024-03-10 17:54:00+00:00
1999,10,497,103,50,2025-03-17 01:06:03+00:00
2000,10,499,136,39,2023-11-21 23:20:33+00:00
2001,11,5,186,11,2023-05-31 10:36:57+00:00
2002,11,6,28,18,2023-05-27 02:29:50+00:00
2003,11,8,176,36,2025-06-08 18:10:03+00:00
2004,11,12,92,19,2024-03-24 14:01:00+00:00
2005,11,21,25,39,2023-02-03 11:20:20+00:00
2006,11,27,124,40,2023-11-09 10:26:27+00:00
2007,11,28,179,39,2024-02-11 23:07:06+00:00
2008,11,31,204,29,2024-12-11 15:34:16+00:00
2009,11,32,213,41,2024-08-08 20:56:56+00:00
2010,11,36,93,37,2023-09-29 19:27:17+00:00
2011,11,37,252,16,2024-09-02 07:33:21+00:00
2012,11,38,89,28,2024-06-26 08:09:28+00:00
2013,11,39,135,35,2025-01-05 06:32:36+00:00
2014,11,40,234,32,2022-12-06 11:15:39+00:00
2015,11,44,163,27,2023-11-02 06:49:23+00:00
2016,11,51,59,32,2023-09-14 20:14:35+00:00
2017,11,54,110,44,2023-04-14 10:40:12+00:00
2018,11,59,202,28,2025-01-22 12:44:16+00:00
2019,11,63,188,20,2024-08-28 16:46:50+00:00
2020,11,66,227,13,2023-10-11 05:33:47+00:00
2021,11,67,94,38,2024-05-17 05:28:05+00:00
2022,11,70,102,18,2023-02-03 02:19:37+00:00
2023,11,73,165,20,2024-04-12 00:25:58+00:00
2024,11,75,180,13,2022-12-03 11:30:32+00:00
2025,11,81,184,46,2023-03-20 20:40:48+00:00
2026,11,82,154,50,2023-08-24 13:34:17+00:00
