shipment_event_id,shipment_id,event_time,event_type,location
1348,390,2024-02-08 00:04:19+00:00,label_created,Netherlands
1349,390,2024-02-08 13:04:19+00:00,picked_up,Japan
1350,390,2024-02-09 05:04:19+00:00,in_transit,New Zealand
1351,390,2024-02-09 17:04:19+00:00,customs_clearance,Peru
1352,390,2024-02-10 02:04:19+00:00,out_for_delivery,Bolivia
1353,391,2024-03-04 11:25:20+00:00,label_created,Brazil
1354,391,2024-03-05 01:25:20+00:00,picked_up,Peru
1355,391,2024-03-05 12:25:20+00:00,in_transit,Bolivia
1356,391,2024-03-05 20:25:20+00:00,customs_clearance,New Zealand
1357,392,2024-02-25 02:54:03+00:00,label_created,India
1358,392,2024-02-25 16:54:03+00:00,picked_up,Canada
1359,392,2024-02-26 05:54:03+00:00,in_transit,Canada
1360,392,2024-02-26 15:54:03+00:00,customs_clearance,Bolivia
1361,393,2024-02-09 20:26:11+00:00,label_created,Netherlands
1362,393,2024-02-10 11:26:11+00:00,picked_up,Japan
1363,393,2024-02-10 19:26:11+00:00,in_transit,Netherlands
1364,393,2024-02-11 08:26:11+00:00,customs_clearance,Peru
1365,393,2024-02-11 22:26:11+00:00,out_for_delivery,Brazil
1366,394,2024-11-07 17:01:03+00:00,label_created,Brazil
1367,394,2024-11-08 04:01:03+00:00,picked_up,Brazil
1368,394,2024-11-08 18:01:03+00:00,in_transit,New Zealand
1369,395,2024-08-04 13:49:29+00:00,label_created,Japan
1370,395,2024-08-04 21:49:29+00:00,picked_up,Brazil
1371,396,2024-07-14 07:24:19+00:00,label_created,Australia
1372,396,2024-07-14 20:24:19+00:00,picked_up,Canada
1373,396,2024-07-15 07:24:19+00:00,in_transit,Japan
1374,396,2024-07-15 17:24:19+00:00,customs_clearance,India
1375,396,2024-07-16 04:24:19+00:00,out_for_delivery,Bolivia
1376,397,2024-06-17 16:46:05+00:00,label_created,Bolivia
1377,397,2024-06-18 00:46:05+00:00,picked_up,Canada
1378,398,2024-09-28 07:27:46+00:00,label_created,Paraguay
1379,398,2024-09-28 16:27:46+00:00,picked_up,Netherlands
1380,398,2024-09-29 09:27:46+00:00,in_transit,Canada
1381,398,2024-09-29 19:27:46+00:00,customs_clearance,Paraguay
1382,399,2023-09-09 15:42:46+00:00,label_created,India
1383,399,2023-09-10 08:42:46+00:00,picked_up,Australia
1384,399,2023-09-10 16:42:46+00:00,in_transit,Bolivia
1385,399,2023-09-11 05:42:46+00:00,customs_clearance,India
1386,400,2025-03-01 13:36:35+00:00,label_created,India
1387,400,2025-03-02 00:36:35+00:00,picked_up,Peru
1388,400,2025-03-02 12:36:35+00:00,in_transit,India
1389,401,2023-11-24 12:20:36+00:00,label_created,Bolivia
1390,401,2023-11-25 05:20:36+00:00,picked_up,India
1391,401,2023-11-25 15:20:36+00:00,in_transit,Japan
1392,401,2023-11-26 04:20:36+00:00,customs_clearance,Netherlands
1393,402,2024-04-22 02:06:48+00:00,label_created,Brazil
1394,402,2024-04-22 11:06:48+00:00,picked_up,Japan
1395,402,2024-04-23 01:06:48+00:00,in_transit,Japan
1396,402,2024-04-23 12:06:48+00:00,customs_clearance,Japan
1397,402,2024-04-24 03:06:48+00:00,out_for_delivery,Paraguay
1398,403,2024-08-23 17:39:46+00:00,label_created,Japan
1399,403,2024-08-24 01:39:46+00:00,picked_up,Japan
1400,403,2024-08-24 16:39:46+00:00,in_transit,Japan
1401,403,2024-08-25 06:39:46+00:00,customs_clearance,Brazil
1402,404,2024-05-03 21:50:51+00:00,label_created,Japan
1403,404,2024-05-04 06:50:51+00:00,picked_up,Netherlands
1404,404,2024-05-04 23:50:51+00:00,in_transit,Peru
1405,404,2024-05-05 09:50:51+00:00,customs_clearance,India
1406,405,2023-10-17 05:34:45+00:00,label_created,India
1407,405,2023-10-17 17:34:45+00:00,picked_up,Netherlands
1408,405,2023-10-18 07:34:45+00:00,in_transit,India
1409,406,2023-12-12 21:39:52+00:00,label_created,Brazil
1410,406,2023-12-13 05:39:52+00:00,picked_up,Brazil
1411,406,2023-12-13 17:39:52+00:00,in_transit,New Zealand
1412,406,2023-12-14 05:39:52+00:00,customs_clearance,Japan
1413,406,2023-12-14 21:39:52+00:00,out_for_delivery,Netherlands
1414,407,2025-01-19 15:45:05+00:00,label_created,New Zealand
1415,407,2025-01-20 05:45:05+00:00,picked_up,Japan
1416,407,2025-01-20 14:45:05+00:00,in_transit,Paraguay
1417,407,2025-01-21 04:45:05+00:00,customs_clearance,Netherlands
1418,407,2025-01-21 16:45:05+00:00,out_for_delivery,Japan
1419,408,2023-07-29 15:56:11+00:00,label_created,Canada
1420,408,2023-07-30 07:56:11+00:00,picked_up,Japan
1421,408,2023-07-30 19:56:11+00:00,in_transit,New Zealand
1422,408,2023-07-31 03:56:11+00:00,customs_clearance,Paraguay
1423,408,2023-07-31 15:56:11+00:00,out_for_delivery,New Zealand
1424,409,2024-09-14 05:47:46+00:00,label_created,Netherlands
1425,409,2024-09-14 20:47:46+00:00,picked_up,Japan
1426,409,2024-09-15 05:47:46+00:00,in_transit,Brazil
1427,409,2024-09-15 17:47:46+00:00,customs_clearance,Japan
1428,409,2024-09-16 07:47:46+00:00,out_for_delivery,Netherlands
1429,410,2024-08-16 13:08:10+00:00,label_created,Japan
1430,410,2024-08-17 02:08:10+00:00,picked_up,Bolivia
1431,410,2024-08-17 17:08:10+00:00,in_transit,Netherlands
1432,410,2024-08-17 23:08:10+00:00,customs_clearance,Brazil
1433,411,2023-08-24 01:58:39+00:00,label_created,India
1434,411,2023-08-24 11:58:39+00:00,picked_up,New Zealand
1435,411,2023-08-25 04:58:39+00:00,in_transit,Canada
1436,411,2023-08-25 17:58:39+00:00,customs_clearance,India
1437,412,2024-08-20 22:57:48+00:00,label_created,Australia
1438,412,2024-08-21 11:57:48+00:00,picked_up,Australia
1439,412,2024-08-21 19:57:48+00:00,in_transit,Japan
1440,412,2024-08-22 10:57:48+00:00,customs_clearance,Canada
1441,413,2024-12-15 16:26:57+00:00,label_created,Japan
1442,413,2024-12-16 05:26:57+00:00,picked_up,Japan
1443,414,2024-10-02 19:48:26+00:00,label_created,Australia
1444,414,2024-10-03 07:48:26+00:00,picked_up,Brazil
1445,414,2024-10-03 21:48:26+00:00,in_transit,Peru
1446,414,2024-10-04 04:48:26+00:00,customs_clearance,Brazil
1447,414,2024-10-04 19:48:26+00:00,out_for_delivery,Peru
1448,415,2025-06-20 10:48:38+00:00,label_created,Japan
1449,415,2025-06-20 19:48:38+00:00,picked_up,Bolivia
1450,416,2025-09-07 16:22:46+00:00,label_created,India
1451,416,2025-09-08 03:22:46+00:00,picked_up,Canada
1452,416,2025-09-08 13:22:46+00:00,in_transit,Brazil
1453,417,2025-04-30 08:57:28+00:00,label_created,Japan
1454,417,2025-04-30 16:57:28+00:00,picked_up,New Zealand
1455,417,2025-05-01 07:57:28+00:00,in_transit,Canada
1456,418,2025-04-29 18:10:43+00:00,label_created,Japan
1457,418,2025-04-30 08:10:43+00:00,picked_up,Brazil
1458,418,2025-04-30 21:10:43+00:00,in_transit,Japan
1459,418,2025-05-01 11:10:43+00:00,customs_clearance,India
1460,419,2023-09-16 18:29:06+00:00,label_created,India
1461,419,2023-09-17 05:29:06+00:00,picked_up,Brazil
1462,419,2023-09-17 23:29:06+00:00,in_transit,Brazil
1463,419,2023-09-18 06:29:06+00:00,customs_clearance,Australia
1464,419,2023-09-18 21:29:06+00:00,out_for_delivery,Brazil
1465,420,2023-07-18 18:59:07+00:00,label_created,Brazil
1466,420,2023-07-19 05:59:07+00:00,picked_up,Paraguay
1467,421,2024-11-16 05:31:18+00:00,label_created,Brazil
1468,421,2024-11-16 12:31:18+00:00,picked_up,Japan
1469,421,2024-11-17 04:31:18+00:00,in_transit,Australia
1470,421,2024-11-17 13:31:18+00:00,customs_clearance,Paraguay
1471,421,2024-11-18 02:31:18+00:00,out_for_delivery,Japan
1472,422,2025-02-28 11:54:05+00:00,label_created,Paraguay
1473,422,2025-03-01 01:54:05+00:00,picked_up,India
1474,422,2025-03-01 12:54:05+00:00,in_transit,Bolivia
1475,422,2025-03-01 22:54:05+00:00,customs_clearance,Japan
1476,423,2024-07-11 02:50:14+00:00,label_created,Japan
1477,423,2024-07-11 18:50:14+00:00,picked_up,New Zealand
1478,423,2024-07-12 06:50:14+00:00,in_transit,Peru
1479,424,2023-07-24 03:04:52+00:00,label_created,Netherlands
1480,424,2023-07-24 21:04:52+00:00,picked_up,Peru
1481,424,2023-07-25 04:04:52+00:00,in_transit,Japan
1482,424,2023-07-25 18:04:52+00:00,customs_clearance,Japan
1483,424,2023-07-26 04:04:52+00:00,out_for_delivery,Bolivia
1484,425,2024-10-08 05:31:10+00:00,label_created,Japan
1485,425,2024-10-08 17:31:10+00:00,picked_up,New Zealand
1486,425,2024-10-09 05:31:10+00:00,in_transit,Japan
1487,425,2024-10-09 15:31:10+00:00,customs_clearance,New Zealand
1488,425,2024-10-10 02:31:10+00:00,out_for_delivery,Canada
1489,426,2023-10-18 22:40:45+00:00,label_created,Brazil
1490,426,2023-10-19 08:40:45+00:00,picked_up,Paraguay
1491,426,2023-10-19 22:40:45+00:00,in_transit,Brazil
1492,426,2023-10-20 07:40:45+00:00,customs_clearance,Japan
1493,427,2024-04-17 06:40:28+00:00,label_created,Bolivia
1494,427,2024-04-17 21:40:28+00:00,picked_up,Japan
1495,427,2024-04-18 08:40:28+00:00,in_transit,Australia
1496,427,2024-04-18 20:40:28+00:00,customs_clearance,Peru
1497,427,2024-04-19 06:40:28+00:00,out_for_delivery,Australia
1498,428,2025-04-02 22:57:42+00:00,label_created,Brazil
1499,428,2025-04-03 09:57:42+00:00,picked_up,Australia
1500,428,2025-04-03 18:57:42+00:00,in_transit,Brazil
1501,428,2025-04-04 05:57:42+00:00,customs_clearance,New Zealand
1502,428,2025-04-04 17:57:42+00:00,out_for_delivery,Japan
1503,429,2024-07-08 18:06:44+00:00,label_created,Bolivia
1504,429,2024-07-09 06:06:44+00:00,picked_up,Brazil
1505,429,2024-07-09 16:06:44+00:00,in_transit,Bolivia
1506,429,2024-07-10 04:06:44+00:00,customs_clearance,Brazil
1507,429,2024-07-10 22:06:44+00:00,out_for_delivery,Peru
1508,430,2024-12-04 11:44:44+00:00,label_created,India
1509,430,2024-12-05 02:44:44+00:00,picked_up,Peru
1510,430,2024-12-05 10:44:44+00:00,in_transit,Australia
1511,431,2025-07-21 07:46:36+00:00,label_created,Canada
1512,431,2025-07-21 15:46:36+00:00,picked_up,Canada
1513,431,2025-07-22 03:46:36+00:00,in_transit,Brazil
1514,432,2025-02-22 16:57:06+00:00,label_created,Peru
1515,432,2025-02-23 05:57:06+00:00,picked_up,Japan
1516,432,2025-02-23 18:57:06+00:00,in_transit,Japan
1517,432,2025-02-24 04:57:06+00:00,customs_clearance,Australia
1518,432,2025-02-24 18:57:06+00:00,out_for_delivery,Netherlands
1519,433,2023-09-19 22:35:36+00:00,label_created,Bolivia
1520,433,2023-09-20 12:35:36+00:00,picked_up,Japan
1521,433,2023-09-20 23:35:36+00:00,in_transit,Japan
1522,433,2023-09-21 14:35:36+00:00,customs_clearance,Netherlands
1523,433,2023-09-21 21:35:36+00:00,out_for_delivery,Japan
1524,434,2024-06-21 07:31:10+00:00,label_created,Canada
1525,434,2024-06-21 20:31:10+00:00,picked_up,India
1526,435,2025-06-01 12:23:41+00:00,label_created,Canada
1527,435,2025-06-02 00:23:41+00:00,picked_up,Netherlands
1528,436,2024-12-28 11:28:56+00:00,label_created,Brazil
1529,436,2024-12-29 03:28:56+00:00,picked_up,Netherlands
1530,437,2023-07-04 13:47:38+00:00,label_created,Canada
1531,437,2023-07-04 20:47:38+00:00,picked_up,Paraguay
1532,437,2023-07-05 13:47:38+00:00,in_transit,Bolivia
1533,437,2023-07-05 20:47:38+00:00,customs_clearance,Peru
1534,438,2025-06-12 18:58:29+00:00,label_created,Bolivia
1535,438,2025-06-13 02:58:29+00:00,picked_up,New Zealand
1536,438,2025-06-13 18:58:29+00:00,in_transit,Japan
1537,438,2025-06-14 07:58:29+00:00,customs_clearance,New Zealand
1538,438,2025-06-14 19:58:29+00:00,out_for_delivery,Japan
1539,439,2024-12-05 17:19:25+00:00,label_created,Canada
1540,439,2024-12-06 07:19:25+00:00,picked_up,Paraguay
1541,439,2024-12-06 16:19:25+00:00,in_transit,India
1542,439,2024-12-07 04:19:25+00:00,customs_clearance,New Zealand
1543,440,2025-07-04 03:04:53+00:00,label_created,Netherlands
1544,440,2025-07-04 18:04:53+00:00,picked_up,India
1545,440,2025-07-05 03:04:53+00:00,in_transit,Peru
1546,441,2025-04-26 21:24:39+00:00,label_created,New Zealand
1547,441,2025-04-27 14:24:39+00:00,picked_up,Peru
1548,441,2025-04-27 21:24:39+00:00,in_transit,Bolivia
1549,442,2025-06-27 22:07:24+00:00,label_created,Canada
1550,442,2025-06-28 08:07:24+00:00,picked_up,Brazil
1551,442,2025-06-29 00:07:24+00:00,in_transit,Japan
1552,442,2025-06-29 09:07:24+00:00,customs_clearance,Brazil
1553,443,2023-12-16 09:34:45+00:00,label_created,Japan
1554,443,2023-12-17 00:34:45+00:00,picked_up,Brazil
1555,444,2025-05-14 03:34:33+00:00,label_created,Peru
1556,444,2025-05-14 14:34:33+00:00,picked_up,New Zealand
1557,444,2025-05-15 03:34:33+00:00,in_transit,New Zealand
1558,444,2025-05-15 13:34:33+00:00,customs_clearance,Australia
1559,445,2024-05-29 13:24:38+00:00,label_created,Australia
1560,445,2024-05-30 02:24:38+00:00,picked_up,India
1561,445,2024-05-30 12:24:38+00:00,in_transit,Paraguay
1562,445,2024-05-31 06:24:38+00:00,customs_clearance,India
1563,446,2023-07-12 07:01:26+00:00,label_created,Bolivia
1564,446,2023-07-12 18:01:26+00:00,picked_up,Paraguay
1565,446,2023-07-13 06:01:26+00:00,in_transit,Netherlands
1566,447,2024-04-20 03:48:05+00:00,label_created,India
1567,447,2024-04-20 15:48:05+00:00,picked_up,Canada
1568,447,2024-04-21 03:48:05+00:00,in_transit,Paraguay
1569,447,2024-04-21 18:48:05+00:00,customs_clearance,Japan
1570,447,2024-04-22 01:48:05+00:00,out_for_delivery,India
1571,448,2025-08-13 14:04:39+00:00,label_created,Brazil
1572,448,2025-08-14 05:04:39+00:00,picked_up,Netherlands
1573,448,2025-08-14 14:04:39+00:00,in_transit,Brazil
1574,448,2025-08-15 01:04:39+00:00,customs_clearance,Peru
1575,448,2025-08-15 12:04:39+00:00,out_for_delivery,Australia
1576,449,2025-03-15 18:39:20+00:00,label_created,Brazil
1577,449,2025-03-16 11:39:20+00:00,picked_up,Japan
1578,450,2024-10-15 16:49:54+00:00,label_created,Brazil
1579,450,2024-10-16 03:49:54+00:00,picked_up,Japan
1580,450,2024-10-16 10:49:54+00:00,in_transit,Bolivia
1581,450,2024-10-17 00:49:54+00:00,customs_clearance,Australia
1582,451,2024-10-08 01:20:55+00:00,label_created,Australia
1583,451,2024-10-08 16:20:55+00:00,picked_up,Japan
1584,451,2024-10-09 03:20:55+00:00,in_transit,Canada
1585,451,2024-10-09 13:20:55+00:00,customs_clearance,Australia
1586,452,2024-01-09 15:21:35+00:00,label_created,India
1587,452,2024-01-10 04:21:35+00:00,picked_up,Canada
1588,452,2024-01-10 14:21:35+00:00,in_transit,New Zealand
1589,452,2024-01-11 03:21:35+00:00,customs_clearance,Japan
1590,452,2024-01-11 15:21:35+00:00,out_for_delivery,Brazil
1591,453,2024-01-31 02:03:35+00:00,label_created,Japan
1592,453,2024-01-31 13:03:35+00:00,picked_up,Brazil
1593,453,2024-01-31 22:03:35+00:00,in_transit,Netherlands
1594,454,2023-07-05 17:05:50+00:00,label_created,Brazil
1595,454,2023-07-06 06:05:50+00:00,picked_up,Paraguay
1596,454,2023-07-06 23:05:50+00:00,in_transit,Japan
1597,454,2023-07-07 11:05:50+00:00,customs_clearance,Canada
1598,455,2025-06-27 06:53:29+00:00,label_created,Netherlands
1599,455,2025-06-27 14:53:29+00:00,picked_up,New Zealand
1600,455,2025-06-28 06:53:29+00:00,in_transit,India
1601,455,2025-06-28 17:53:29+00:00,customs_clearance,Japan
1602,456,2023-11-13 01:09:32+00:00,label_created,Netherlands
1603,456,2023-11-13 16:09:32+00:00,picked_up,Japan
1604,457,2025-04-18 04:45:59+00:00,label_created,Japan
1605,457,2025-04-18 16:45:59+00:00,picked_up,New Zealand
1606,458,2024-10-13 18:49:59+00:00,label_created,Brazil
1607,458,2024-10-14 05:49:59+00:00,picked_up,Canada
1608,458,2024-10-14 21:49:59+00:00,in_transit,Brazil
1609,458,2024-10-15 07:49:59+00:00,customs_clearance,New Zealand
1610,459,2025-08-17 09:53:12+00:00,label_created,Japan
1611,459,2025-08-17 19:53:12+00:00,picked_up,Japan
1612,459,2025-08-18 06:53:12+00:00,in_transit,India
1613,459,2025-08-18 19:53:12+00:00,customs_clearance,Brazil
1614,459,2025-08-19 09:53:12+00:00,out_for_delivery,Peru
1615,460,2023-12-26 20:45:31+00:00,label_created,Japan
1616,460,2023-12-27 11:45:31+00:00,picked_up,Netherlands
1617,460,2023-12-28 00:45:31+00:00,in_transit,Paraguay
1618,460,2023-12-28 11:45:31+00:00,customs_clearance,Japan
1619,460,2023-12-29 01:45:31+00:00,out_for_delivery,India
1620,461,2024-12-18 01:20:24+00:00,label_created,Brazil
1621,461,2024-12-18 13:20:24+00:00,picked_up,Peru
1622,461,2024-12-18 21:20:24+00:00,in_transit,Brazil
1623,461,2024-12-19 12:20:24+00:00,customs_clearance,Peru
1624,462,2025-03-10 17:28:57+00:00,label_created,Netherlands
1625,462,2025-03-11 07:28:57+00:00,picked_up,Canada
1626,463,2024-11-11 07:23:12+00:00,label_created,Japan
1627,463,2024-11-11 20:23:12+00:00,picked_up,Brazil
1628,464,2024-06-03 05:59:18+00:00,label_created,Australia
1629,464,2024-06-03 19:59:18+00:00,picked_up,Japan
1630,464,2024-06-04 03:59:18+00:00,in_transit,Canada
1631,464,2024-06-04 16:59:18+00:00,customs_clearance,Brazil
1632,464,2024-06-05 04:59:18+00:00,out_for_delivery,Australia
1633,465,2025-07-19 00:18:24+00:00,label_created,Peru
1634,465,2025-07-19 09:18:24+00:00,picked_up,India
1635,465,2025-07-20 01:18:24+00:00,in_transit,India
1636,465,2025-07-20 10:18:24+00:00,customs_clearance,Bolivia
1637,465,2025-07-21 00:18:24+00:00,out_for_delivery,Australia
1638,466,2023-09-23 10:14:38+00:00,label_created,Paraguay
1639,466,2023-09-23 19:14:38+00:00,picked_up,Bolivia
1640,466,2023-09-24 10:14:38+00:00,in_transit,Canada
1641,466,2023-09-24 19:14:38+00:00,customs_clearance,Paraguay
1642,466,2023-09-25 10:14:38+00:00,out_for_delivery,Brazil
1643,467,2024-11-11 01:28:56+00:00,label_created,Japan
1644,467,2024-11-11 19:28:56+00:00,picked_up,Australia
1645,467,2024-11-12 06:28:56+00:00,in_transit,Netherlands
1646,467,2024-11-12 14:28:56+00:00,customs_clearance,Brazil
1647,467,2024-11-13 04:28:56+00:00,out_for_delivery,Japan
1648,468,2023-11-03 16:04:59+00:00,label_created,New Zealand
1649,468,2023-11-03 23:04:59+00:00,picked_up,Brazil
1650,469,2024-12-22 00:16:44+00:00,label_created,New Zealand
1651,469,2024-12-22 12:16:44+00:00,picked_up,Japan
1652,469,2024-12-23 05:16:44+00:00,in_transit,Paraguay
1653,470,2025-05-03 11:55:56+00:00,label_created,Netherlands
1654,470,2025-05-03 18:55:56+00:00,picked_up,India
1655,470,2025-05-04 12:55:56+00:00,in_transit,Netherlands
1656,471,2024-01-06 11:30:50+00:00,label_created,Australia
1657,471,2024-01-07 01:30:50+00:00,picked_up,Peru
1658,471,2024-01-07 10:30:50+00:00,in_transit,Paraguay
1659,471,2024-01-08 00:30:50+00:00,customs_clearance,New Zealand
1660,471,2024-01-08 08:30:50+00:00,out_for_delivery,New Zealand
1661,472,2023-11-20 03:47:57+00:00,label_created,Brazil
1662,472,2023-11-20 15:47:57+00:00,picked_up,Australia
1663,472,2023-11-21 04:47:57+00:00,in_transit,Paraguay
1664,472,2023-11-21 16:47:57+00:00,customs_clearance,Netherlands
1665,472,2023-11-22 01:47:57+00:00,out_for_delivery,India
1666,473,2023-07-17 14:57:39+00:00,label_created,Japan
1667,473,2023-07-17 23:57:39+00:00,picked_up,Bolivia
1668,473,2023-07-18 12:57:39+00:00,in_transit,Canada
1669,473,2023-07-19 02:57:39+00:00,customs_clearance,Peru
1670,473,2023-07-19 15:57:39+00:00,out_for_delivery,New Zealand
1671,474,2025-07-07 22:31:46+00:00,label_created,Japan
1672,474,2025-07-08 09:31:46+00:00,picked_up,Netherlands
1673,474,2025-07-08 21:31:46+00:00,in_transit,Bolivia
1674,474,2025-07-09 12:31:46+00:00,customs_clearance,Japan
1675,475,2023-08-09 17:34:07+00:00,label_created,Japan
1676,475,2023-08-10 02:34:07+00:00,picked_up,Paraguay
1677,475,2023-08-10 12:34:07+00:00,in_transit,Japan
1678,476,2024-08-06 19:56:06+00:00,label_created,Netherlands
1679,476,2024-08-07 13:56:06+00:00,picked_up,Australia
1680,476,2024-08-07 19:56:06+00:00,in_transit,Australia
1681,476,2024-08-08 13:56:06+00:00,customs_clearance,India
1682,476,2024-08-09 01:56:06+00:00,out_for_delivery,Netherlands
1683,477,2025-04-23 13:15:45+00:00,label_created,New Zealand
1684,477,2025-04-23 20:15:45+00:00,picked_up,Japan
1685,477,2025-04-24 12:15:45+00:00,in_transit,New Zealand
1686,477,2025-04-25 00:15:45+00:00,customs_clearance,Paraguay
1687,478,2024-01-28 04:21:51+00:00,label_created,Japan
1688,478,2024-01-28 18:21:51+00:00,picked_up,New Zealand
1689,478,2024-01-29 01:21:51+00:00,in_transit,New Zealand
1690,478,2024-01-29 13:21:51+00:00,customs_clearance,New Zealand
1691,479,2024-11-27 21:08:53+00:00,label_created,Peru
1692,479,2024-11-28 07:08:53+00:00,picked_up,Japan
1693,479,2024-11-28 19:08:53+00:00,in_transit,Japan
1694,479,2024-11-29 08:08:53+00:00,customs_clearance,Bolivia
1695,479,2024-11-29 22:08:53+00:00,out_for_delivery,Brazil
1696,480,2024-11-12 02:37:32+00:00,label_created,Japan
1697,480,2024-11-12 08:37:32+00:00,picked_up,Paraguay
1698,480,2024-11-12 22:37:32+00:00,in_transit,Netherlands
1699,480,2024-11-13 10:37:32+00:00,customs_clearance,Paraguay
1700,481,2023-11-08 22:56:28+00:00,label_created,New Zealand
1701,481,2023-11-09 08:56:28+00:00,picked_up,Bolivia
1702,481,2023-11-09 19:56:28+00:00,in_transit,Canada
1703,482,2025-04-23 04:06:22+00:00,label_created,New Zealand
1704,482,2025-04-23 16:06:22+00:00,picked_up,New Zealand
1705,482,2025-04-24 04:06:22+00:00,in_transit,Paraguay
1706,482,2025-04-24 15:06:22+00:00,customs_clearance,New Zealand
1707,483,2024-10-05 06:15:28+00:00,label_created,Brazil
1708,483,2024-10-05 19:15:28+00:00,picked_up,Netherlands
1709,483,2024-10-06 09:15:28+00:00,in_transit,Brazil
1710,484,2024-09-08 19:11:57+00:00,label_created,Canada
1711,484,2024-09-09 09:11:57+00:00,picked_up,Japan
1712,484,2024-09-09 20:11:57+00:00,in_transit,Brazil
1713,485,2024-06-16 21:12:43+00:00,label_created,Canada
1714,485,2024-06-17 15:12:43+00:00,picked_up,Australia
1715,485,2024-06-18 02:12:43+00:00,in_transit,Australia
1716,485,2024-06-18 11:12:43+00:00,customs_clearance,Canada
1717,486,2025-06-14 03:13:42+00:00,label_created,Japan
1718,486,2025-06-14 12:13:42+00:00,picked_up,India
1719,486,2025-06-15 02:13:42+00:00,in_transit,Peru
1720,486,2025-06-15 14:13:42+00:00,customs_clearance,Bolivia
1721,487,2025-03-28 05:16:12+00:00,label_created,Australia
1722,487,2025-03-28 14:16:12+00:00,picked_up,Bolivia
1723,487,2025-03-29 01:16:12+00:00,in_transit,Australia
1724,487,2025-03-29 14:16:12+00:00,customs_clearance,Netherlands
1725,488,2023-09-06 00:24:45+00:00,label_created,Bolivia
1726,488,2023-09-06 12:24:45+00:00,picked_up,Brazil
1727,488,2023-09-07 03:24:45+00:00,in_transit,Japan
1728,488,2023-09-07 13:24:45+00:00,customs_clearance,Canada
1729,488,2023-09-07 23:24:45+00:00,out_for_delivery,Bolivia
1730,489,2024-08-23 13:46:29+00:00,label_created,Netherlands
1731,489,2024-08-23 23:46:29+00:00,picked_up,India
1732,490,2024-04-18 06:37:49+00:00,label_created,Australia
1733,490,2024-04-18 15:37:49+00:00,picked_up,Bolivia
1734,491,2024-03-22 02:51:47+00:00,label_created,Japan
1735,491,2024-03-22 11:51:47+00:00,picked_up,Brazil
1736,491,2024-03-23 01:51:47+00:00,in_transit,Japan
1737,492,2025-06-10 10:27:52+00:00,label_created,Japan
1738,492,2025-06-11 01:27:52+00:00,picked_up,Peru
1739,492,2025-06-11 14:27:52+00:00,in_transit,Canada
1740,492,2025-06-12 03:27:52+00:00,customs_clearance,Bolivia
1741,493,2024-10-14 15:51:04+00:00,label_created,Brazil
1742,493,2024-10-14 23:51:04+00:00,picked_up,Netherlands
1743,493,2024-10-15 16:51:04+00:00,in_transit,Brazil
1744,493,2024-10-16 02:51:04+00:00,customs_clearance,Canada
1745,493,2024-10-16 13:51:04+00:00,out_for_delivery,Paraguay
1746,494,2024-09-14 09:04:32+00:00,label_created,Netherlands
1747,494,2024-09-14 20:04:32+00:00,picked_up,India
1748,494,2024-09-15 08:04:32+00:00,in_transit,Peru
1749,494,2024-09-15 21:04:32+00:00,customs_clearance,Canada
1750,494,2024-09-16 07:04:32+00:00,out_for_delivery,Brazil
1751,495,2024-09-14 18:58:42+00:00,label_created,Peru
1752,495,2024-09-15 07:58:42+00:00,picked_up,Netherlands
1753,496,2024-08-27 01:46:55+00:00,label_created,Netherlands
1754,496,2024-08-27 15:46:55+00:00,picked_up,Canada
1755,497,2024-11-26 20:33:18+00:00,label_created,Peru
1756,497,2024-11-27 11:33:18+00:00,picked_up,New Zealand
1757,497,2024-11-27 22:33:18+00:00,in_transit,Paraguay
1758,497,2024-11-28 13:33:18+00:00,customs_clearance,Australia
1759,498,2024-10-05 18:35:06+00:00,label_created,Canada
1760,498,2024-10-06 04:35:06+00:00,picked_up,Japan
1761,498,2024-10-06 18:35:06+00:00,in_transit,Japan
1762,498,2024-10-07 03:35:06+00:00,customs_clearance,New Zealand
1763,498,2024-10-07 14:35:06+00:00,out_for_delivery,Brazil
1764,499,2023-10-04 01:06:05+00:00,label_created,Paraguay
1765,499,2023-10-04 18:06:05+00:00,picked_up,Peru
1766,499,2023-10-05 04:06:05+00:00,in_transit,New Zealand
1767,499,2023-10-05 17:06:05+00:00,customs_clearance,Australia
1768,499,2023-10-06 03:06:05+00:00,out_for_delivery,Australia
1769,500,2024-12-29 13:31:38+00:00,label_created,New Zealand
1770,500,2024-12-30 01:31:38+00:00,picked_up,India
1771,500,2024-12-30 16:31:38+00:00,in_transit,Brazil
1772,500,2024-12-31 04:31:38+00:00,customs_clearance,Paraguay
1773,500,2024-12-31 15:31:38+00:00,out_for_delivery,Australia
1774,501,2025-05-17 19:43:27+00:00,label_created,Brazil
1775,501,2025-05-18 06:43:27+00:00,picked_up,New Zealand
1776,502,2023-07-28 10:43:42+00:00,label_created,Bolivia
1777,502,2023-07-28 20:43:42+00:00,picked_up,Paraguay
1778,502,2023-07-29 09:43:42+00:00,in_transit,Canada
1779,502,2023-07-29 22:43:42+00:00,customs_clearance,Australia
1780,502,2023-07-30 12:43:42+00:00,out_for_delivery,India
1781,503,2023-12-02 06:32:14+00:00,label_created,Paraguay
1782,503,2023-12-02 14:32:14+00:00,picked_up,Canada
1783,504,2024-07-18 19:40:13+00:00,label_created,Japan
